run_id,seq,kind,attack_class,scenario,teleport_user,db_role,source_ip,sim_start,sim_end,sim_day,sim_hour,statements,executed,denied_by_postgres,teleport_sid,change_ticket,note
770b7801,305,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T07:25:00Z,2026-08-10T07:34:35Z,8,7,26,26,0,,,
770b7801,306,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T08:07:00Z,2026-08-10T09:07:14Z,8,8,279,279,0,,,
770b7801,307,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-10T08:11:00Z,2026-08-10T08:12:48Z,8,8,10,10,0,,,
770b7801,308,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-10T08:53:00Z,2026-08-10T08:57:00Z,8,8,41,41,0,,,
770b7801,309,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T08:57:00Z,2026-08-10T10:31:41Z,8,8,248,248,0,,,
770b7801,310,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T09:08:00Z,2026-08-10T09:21:00Z,8,9,131,131,0,,,
770b7801,311,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T09:08:00Z,2026-08-10T09:13:00Z,8,9,26,26,0,,,
770b7801,312,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T09:13:00Z,2026-08-10T09:28:09Z,8,9,102,102,0,,,
770b7801,313,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T09:33:00Z,2026-08-10T10:41:28Z,8,9,317,317,0,,,
770b7801,314,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T09:36:00Z,2026-08-10T09:53:20Z,8,9,53,53,0,,,
770b7801,315,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-10T10:16:00Z,2026-08-10T10:20:07Z,8,10,14,14,0,,,
770b7801,316,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T10:22:00Z,2026-08-10T10:25:18Z,8,10,19,19,0,,,
770b7801,317,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T10:31:00Z,2026-08-10T10:41:12Z,8,10,69,69,0,,,
770b7801,318,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T10:34:00Z,2026-08-10T11:19:30Z,8,10,211,211,0,,,
770b7801,319,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-10T11:05:00Z,2026-08-10T11:13:10Z,8,11,50,50,0,,,
770b7801,320,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T11:09:00Z,2026-08-10T11:11:13Z,8,11,20,20,0,,,
770b7801,321,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-10T11:10:00Z,2026-08-10T11:16:18Z,8,11,22,22,0,,,
770b7801,322,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-10T11:13:00Z,2026-08-10T11:18:12Z,8,11,14,14,0,,,
770b7801,323,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T11:18:00Z,2026-08-10T12:02:10Z,8,11,266,266,0,,,
770b7801,324,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T11:31:00Z,2026-08-10T11:34:48Z,8,11,39,39,0,,,
770b7801,325,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-10T11:39:00Z,2026-08-10T11:45:04Z,8,11,53,53,0,,,
770b7801,326,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-10T11:41:00Z,2026-08-10T11:41:10Z,8,11,3,3,0,,,
770b7801,327,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-10T11:43:00Z,2026-08-10T11:45:10Z,8,11,27,27,0,,,
770b7801,328,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-10T11:45:00Z,2026-08-10T11:54:12Z,8,11,24,24,0,,,
770b7801,329,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T12:06:00Z,2026-08-10T12:10:48Z,8,12,49,49,0,,,
770b7801,330,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T12:15:00Z,2026-08-10T12:25:08Z,8,12,39,39,0,,,
770b7801,331,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T12:21:00Z,2026-08-10T12:30:48Z,8,12,50,50,0,,,
770b7801,332,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-10T12:31:00Z,2026-08-10T12:43:32Z,8,12,48,48,0,,,
770b7801,333,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T12:34:00Z,2026-08-10T12:51:36Z,8,12,45,45,0,,,
770b7801,334,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T12:36:00Z,2026-08-10T12:40:08Z,8,12,32,32,0,,,
770b7801,335,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T12:41:00Z,2026-08-10T14:03:12Z,8,12,275,275,0,,,
770b7801,336,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T12:46:00Z,2026-08-10T12:53:00Z,8,12,36,36,0,,,
770b7801,337,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-10T12:48:00Z,2026-08-10T12:50:12Z,8,12,12,12,0,,,
770b7801,338,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T12:52:00Z,2026-08-10T13:08:40Z,8,12,51,51,0,,,
770b7801,339,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T13:13:00Z,2026-08-10T13:35:04Z,8,13,332,332,0,,,
770b7801,340,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T13:16:00Z,2026-08-10T13:28:28Z,8,13,35,35,0,,,
770b7801,341,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T13:41:00Z,2026-08-10T13:45:54Z,8,13,50,50,0,,,
770b7801,342,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-10T13:51:00Z,2026-08-10T13:54:16Z,8,13,15,15,0,,,
770b7801,343,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T14:34:00Z,2026-08-10T15:56:00Z,8,14,247,247,0,,,
770b7801,344,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T14:39:00Z,2026-08-10T14:45:14Z,8,14,23,23,0,,,
770b7801,345,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T15:06:00Z,2026-08-10T15:53:53Z,8,15,222,222,0,,,
770b7801,346,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-10T15:07:00Z,2026-08-10T15:11:12Z,8,15,29,29,0,,,
770b7801,347,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T15:10:00Z,2026-08-10T15:26:43Z,8,15,60,60,0,,,
770b7801,348,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-10T15:27:00Z,2026-08-10T15:29:06Z,8,15,7,7,0,,,
770b7801,349,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T15:37:00Z,2026-08-10T15:44:20Z,8,15,45,45,0,,,
770b7801,350,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T15:41:00Z,2026-08-10T15:51:02Z,8,15,44,44,0,,,
770b7801,351,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-10T15:46:00Z,2026-08-10T15:50:24Z,8,15,12,12,0,,,
770b7801,352,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T15:53:00Z,2026-08-10T16:01:26Z,8,15,23,23,0,,,
770b7801,353,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-10T16:11:00Z,2026-08-10T16:17:04Z,8,16,29,29,0,,,
770b7801,354,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-10T16:16:00Z,2026-08-10T16:24:48Z,8,16,25,25,0,,,
770b7801,355,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T16:28:00Z,2026-08-10T16:38:10Z,8,16,123,123,0,,,
770b7801,356,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-10T17:24:00Z,2026-08-10T17:35:44Z,8,17,33,33,0,,,
770b7801,357,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-10T17:31:00Z,2026-08-10T17:35:39Z,8,17,32,32,0,,,
770b7801,358,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-10T17:55:00Z,2026-08-10T18:03:49Z,8,17,24,24,0,,,
770b7801,359,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-10T17:57:00Z,2026-08-10T17:59:33Z,8,17,10,10,0,,,
770b7801,360,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-10T18:38:00Z,2026-08-10T18:40:18Z,8,18,24,24,0,,,
770b7801,361,malicious,S3,S3 destructive SQL: mass bid value tampering,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-10T19:50:00Z,2026-08-10T19:59:00Z,8,19,4,4,0,,,procurement officer rewrites sealed bid amounts and inflates one vendor's scores
770b7801,362,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T19:57:00Z,2026-08-10T20:34:46Z,8,19,207,207,0,,,
770b7801,363,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T20:32:00Z,2026-08-10T22:04:23Z,8,20,242,242,0,,,
770b7801,364,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T20:56:00Z,2026-08-10T21:20:00Z,8,20,181,181,0,,,
770b7801,365,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-10T21:37:00Z,2026-08-10T22:14:57Z,8,21,208,208,0,,,
770b7801,366,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-10T21:39:00Z,2026-08-10T21:44:20Z,8,21,33,33,0,,,
770b7801,367,malicious,S1,S1 data harvesting: paginated employee export,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T02:40:00Z,2026-08-11T03:05:00Z,9,2,6,6,0,,,stolen service-account credential paginating the base employees table at 02:40
770b7801,368,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T06:51:00Z,2026-08-11T07:02:37Z,9,6,42,42,0,,,
770b7801,369,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-11T07:28:00Z,2026-08-11T07:31:18Z,9,7,10,10,0,,,
770b7801,370,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T08:01:00Z,2026-08-11T08:09:14Z,9,8,27,27,0,,,
770b7801,371,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T08:04:00Z,2026-08-11T08:07:36Z,9,8,37,37,0,,,
770b7801,372,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-11T08:42:00Z,2026-08-11T08:45:58Z,9,8,15,15,0,,,
770b7801,373,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T09:27:00Z,2026-08-11T09:34:48Z,9,9,37,37,0,,,
770b7801,374,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T09:35:00Z,2026-08-11T09:41:01Z,9,9,20,20,0,,,
770b7801,375,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T09:37:00Z,2026-08-11T09:53:52Z,9,9,45,45,0,,,
770b7801,376,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T09:47:00Z,2026-08-11T10:25:51Z,9,9,112,112,0,,,
770b7801,377,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T09:49:00Z,2026-08-11T09:55:54Z,9,9,24,24,0,,,
770b7801,378,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T10:01:00Z,2026-08-11T10:59:27Z,9,10,168,168,0,,,
770b7801,379,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-11T10:17:00Z,2026-08-11T10:31:40Z,9,10,41,41,0,,,
770b7801,380,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-11T10:19:00Z,2026-08-11T10:20:31Z,9,10,14,14,0,,,
770b7801,381,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-11T10:21:00Z,2026-08-11T10:22:50Z,9,10,12,12,0,,,
770b7801,382,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T10:35:00Z,2026-08-11T10:43:33Z,9,10,28,28,0,,,
770b7801,383,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-11T10:40:00Z,2026-08-11T10:42:30Z,9,10,11,11,0,,,
770b7801,384,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-11T10:48:00Z,2026-08-11T11:02:57Z,9,10,40,40,0,,,
770b7801,385,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T10:50:00Z,2026-08-11T10:58:48Z,9,10,25,25,0,,,
770b7801,386,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T10:52:00Z,2026-08-11T11:00:00Z,9,10,41,41,0,,,
770b7801,387,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-11T11:02:00Z,2026-08-11T11:10:03Z,9,11,24,24,0,,,
770b7801,388,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T11:09:00Z,2026-08-11T11:48:29Z,9,11,104,104,0,,,
770b7801,389,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-11T11:45:00Z,2026-08-11T11:49:40Z,9,11,29,29,0,,,
770b7801,390,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T11:50:00Z,2026-08-11T13:36:11Z,9,11,278,278,0,,,
770b7801,391,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T11:58:00Z,2026-08-11T12:16:48Z,9,11,142,142,0,,,
770b7801,392,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-11T12:01:00Z,2026-08-11T12:04:51Z,9,12,34,34,0,,,
770b7801,393,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T12:03:00Z,2026-08-11T12:49:14Z,9,12,147,147,0,,,
770b7801,394,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T12:05:00Z,2026-08-11T12:21:12Z,9,12,55,55,0,,,
770b7801,395,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T12:39:00Z,2026-08-11T13:03:00Z,9,12,61,61,0,,,
770b7801,396,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T12:57:00Z,2026-08-11T13:03:45Z,9,12,82,82,0,,,
770b7801,397,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T13:05:00Z,2026-08-11T13:38:36Z,9,13,253,253,0,,,
770b7801,398,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T13:23:00Z,2026-08-11T14:37:48Z,9,13,205,205,0,,,
770b7801,399,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-11T13:30:00Z,2026-08-11T13:32:06Z,9,13,15,15,0,,,
770b7801,400,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-11T13:34:00Z,2026-08-11T13:40:56Z,9,13,33,33,0,,,
770b7801,401,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-11T13:50:00Z,2026-08-11T13:55:36Z,9,13,15,15,0,,,
770b7801,402,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T14:14:00Z,2026-08-11T14:23:38Z,9,14,35,35,0,,,
770b7801,403,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-11T14:22:00Z,2026-08-11T14:35:20Z,9,14,41,41,0,,,
770b7801,404,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-11T14:23:00Z,2026-08-11T14:40:36Z,9,14,49,49,0,,,
770b7801,405,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T14:26:00Z,2026-08-11T14:35:32Z,9,14,27,27,0,,,
770b7801,406,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-11T14:35:00Z,2026-08-11T14:39:30Z,9,14,55,55,0,,,
770b7801,407,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T14:52:00Z,2026-08-11T14:58:00Z,9,14,41,41,0,,,
770b7801,408,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T15:03:00Z,2026-08-11T15:13:30Z,9,15,31,31,0,,,
770b7801,409,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T15:15:00Z,2026-08-11T15:35:18Z,9,15,204,204,0,,,
770b7801,410,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T15:38:00Z,2026-08-11T16:18:00Z,9,15,151,151,0,,,
770b7801,411,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-11T15:47:00Z,2026-08-11T15:51:08Z,9,15,63,63,0,,,
770b7801,412,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T15:47:00Z,2026-08-11T15:55:48Z,9,15,45,45,0,,,
770b7801,413,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-11T15:52:00Z,2026-08-11T16:10:33Z,9,15,54,54,0,,,
770b7801,414,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-11T15:53:00Z,2026-08-11T16:08:12Z,9,15,39,39,0,,,
770b7801,415,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T16:24:00Z,2026-08-11T16:29:36Z,9,16,43,43,0,,,
770b7801,416,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T16:44:00Z,2026-08-11T16:49:30Z,9,16,31,31,0,,,
770b7801,417,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T16:48:00Z,2026-08-11T17:23:14Z,9,16,152,152,0,,,
770b7801,418,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T16:58:00Z,2026-08-11T17:06:16Z,9,16,63,63,0,,,
770b7801,419,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T17:10:00Z,2026-08-11T17:19:45Z,9,17,46,46,0,,,
770b7801,420,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T17:27:00Z,2026-08-11T17:29:28Z,9,17,38,38,0,,,
770b7801,421,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T18:04:00Z,2026-08-11T18:16:33Z,9,18,252,252,0,,,
770b7801,422,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T18:37:00Z,2026-08-11T19:15:24Z,9,18,289,289,0,,,
770b7801,423,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-11T18:51:00Z,2026-08-11T18:51:54Z,9,18,10,10,0,,,
770b7801,424,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T19:15:00Z,2026-08-11T20:00:48Z,9,19,230,230,0,,,
770b7801,425,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-11T20:18:00Z,2026-08-11T20:26:00Z,9,20,25,25,0,,,
770b7801,426,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-11T21:13:00Z,2026-08-11T21:54:59Z,9,21,230,230,0,,,
770b7801,427,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-11T23:15:00Z,2026-08-11T23:22:12Z,9,23,49,49,0,,,
770b7801,428,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-12T01:27:00Z,2026-08-12T01:38:42Z,10,1,55,55,0,,,
770b7801,429,malicious,S2,S2 privilege escalation: shadow role creation,carol.tan@eproc.test,dba,10.20.9.5,2026-08-12T01:45:00Z,2026-08-12T02:05:00Z,10,1,6,6,0,,,creates a parallel login role with equivalent rights and default privileges
770b7801,430,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-12T04:16:00Z,2026-08-12T04:34:40Z,10,4,57,57,0,,,
770b7801,431,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-12T08:13:00Z,2026-08-12T09:23:40Z,10,8,213,213,0,,,
770b7801,432,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-12T08:15:00Z,2026-08-12T08:38:46Z,10,8,63,63,0,,,
770b7801,433,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-12T09:02:00Z,2026-08-12T09:10:01Z,10,9,38,38,0,,,
770b7801,434,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-12T09:09:00Z,2026-08-12T09:13:42Z,10,9,48,48,0,,,
770b7801,435,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-12T10:10:00Z,2026-08-12T10:13:04Z,10,10,9,9,0,,,
770b7801,436,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-12T10:45:00Z,2026-08-12T10:56:20Z,10,10,41,41,0,,,
770b7801,437,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-12T10:47:00Z,2026-08-12T12:23:00Z,10,10,289,289,0,,,
770b7801,438,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-12T10:59:00Z,2026-08-12T11:46:08Z,10,10,203,203,0,,,
770b7801,439,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-12T10:59:00Z,2026-08-12T11:56:12Z,10,10,265,265,0,,,
770b7801,440,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-12T11:05:00Z,2026-08-12T11:15:45Z,10,11,44,44,0,,,
770b7801,441,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-12T11:47:00Z,2026-08-12T12:00:34Z,10,11,38,38,0,,,
770b7801,442,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-12T11:48:00Z,2026-08-12T11:58:48Z,10,11,37,37,0,,,
770b7801,443,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-12T11:54:00Z,2026-08-12T11:55:03Z,10,11,10,10,0,,,
770b7801,444,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-12T12:13:00Z,2026-08-12T12:19:56Z,10,12,27,27,0,,,
770b7801,445,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-12T12:14:00Z,2026-08-12T12:27:48Z,10,12,37,37,0,,,
770b7801,446,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-12T12:15:00Z,2026-08-12T12:21:48Z,10,12,25,25,0,,,
770b7801,447,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-12T12:27:00Z,2026-08-12T12:29:05Z,10,12,26,26,0,,,
770b7801,448,benign,B0,analyst_ro routine,priya.suryani@eproc.test,analyst_ro,10.20.4.62,2026-08-12T12:49:00Z,2026-08-12T13:05:20Z,10,12,50,50,0,,,
770b7801,449,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-12T12:52:00Z,2026-08-12T12:54:12Z,10,12,13,13,0,,,
770b7801,450,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-12T13:35:00Z,2026-08-12T13:37:34Z,10,13,15,15,0,,,
770b7801,451,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-12T13:37:00Z,2026-08-12T14:02:30Z,10,13,171,171,0,,,
770b7801,452,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-12T13:44:00Z,2026-08-12T13:52:30Z,10,13,31,31,0,,,
770b7801,453,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-12T13:48:00Z,2026-08-12T13:52:30Z,10,13,55,55,0,,,
770b7801,454,benign,B0,dba routine,carol.tan@eproc.test,dba,10.20.9.5,2026-08-12T13:59:00Z,2026-08-12T13:59:45Z,10,13,6,6,0,,,
770b7801,455,benign,B0,proc_officer routine,dave.wijaya@eproc.test,proc_officer,10.20.3.21,2026-08-12T14:02:00Z,2026-08-12T14:05:09Z,10,14,22,22,0,,,
770b7801,456,benign,B0,proc_officer routine,nina.lestari@eproc.test,proc_officer,10.20.3.22,2026-08-12T14:06:00Z,2026-08-12T14:12:30Z,10,14,27,27,0,,,
770b7801,457,benign,B0,app_service routine,svc.app@eproc.test,app_service,10.20.1.10,2026-08-12T14:24:00Z,2026-08-12T15:20:00Z,10,14,225,225,0,,,
770b7801,458,benign,B0,analyst_ro routine,rina.hartono@eproc.test,analyst_ro,10.20.4.61,2026-08-12T14:28:00Z,2026-08-12T14:36:15Z,10,14,56,56,0,,,
